predicted,actual
12349.39,12138
15831.57,13773
2339.0,2339
11786.3,12971
5534.0975,5843
4023.1,4000
7447.84,7385
3330.0,3330
14478.72,14364
3730.27,3720
6043.94,6165
5341.15,6337
54608.0,54608
4000.82,3971
4142.98,4096
9615.73,9884
55983.0,55983
6586.05,6620
10831.73,7834
44144.0,44144
60298.6,53937
8126.75,8111
11857.91,11307
5310.0,5310
13152.17,12894
5177.0,5177
3660.86,3918
61374.38,60260
51817.0,51817
4676.94,4732
10503.565,10425
38099.0,38099
2487.21,2409
5210.61,5943
4190.88,4415
16564.48,17240
11422.88,11129
11195.74,12853
6817.2,6287
6737.86,7325
3940.94,4071
57341.55,56588
53009.54,53152
22481.84,22152
4000.0,4210
6674.43,6074
11792.65,15106
54537.3,60410
13171.51,7488
58515.88,50621
5470.535,6535
39991.72,47507
8502.5,7950
5764.015,5483
2339.0,2339
14619.75,11317
2679.85,2410
6208.91,6744
59544.94,60713
67467.84,66928
6407.46,6586
44648.11,44280
52217.03,51875
51457.0,51457
51425.4,51372
5146.44,4969
65529.0,65529
66860.9,62591
58231.98,56702
3603.33,2350
4785.69,4746
6030.9,5760
5449.85,5535
4232.57,4272
61506.93,60978
4985.36,4971
2286.04,2051
6146.65,5853
53394.46,50271
6259.26,6287
4502.0,4502
67004.0,67004
48844.48,54306
68951.98,68743
67026.76,62045
45891.08,42521
6009.58,6450
58242.65,56588
41817.75,41314
5927.11,5724
6648.2,6568
3928.2,4239
65702.96,64831
67777.5,88787
5951.1,5949
50868.0,50868
12270.19,10680
6169.0,6169
6581.22,6568
8157.82,6207
5498.19,4330
6308.17,6296
61001.16,60365
57399.54,69452
6017.3,3587
5920.04,5915
3014.0,3014
40843.0,40843
3536.3468333333335,3393
5246.36,5232
5101.68,5043
11342.305,10753
61933.0,61933
6109.0,6109
53164.0,53164
4469.4,4819
3334.0,3334
5448.0,5103
75132.9,81249
61583.0,61583
13018.55,13032
6138.1,5219
4819.13,4975
3416.59,3834
5986.08,5942
49715.25,45693
55087.0,55087
5352.83,4096
4922.18,4846
9599.5,7488
4589.0,4589
3929.566,3772
7242.92,7412
50271.0,50271
56650.05,56588
7584.0,7584
40220.82,43430
7031.78,6840
73369.0,73369
6823.31,6450
51886.17666666666,60260
7078.22,7053
7094.74,6956
2504.4,2480
6887.3,6776
4499.0,4499
7694.28,7425
16502.61,14524
6571.77,6578
4261.8,4111
52063.0,52063
19112.33,17118
13087.52,13122
57992.0,65944
4692.75,4111
56764.33,56702
5160.33,3105
6391.96,6749
2714.36,2723
4573.85,4499
4756.0,4756
51776.52,51697
7911.25,7768
55400.865,60978
25572.48,25612
7987.95,7792
1892.34,1890
47326.0,42622
20380.89,26661
4926.91,3860
2534.25,2464
20077.92666666667,21317
25576.8,30092
2140.84,2124
5377.9,6873
49816.9,50810
3852.0,3357
69610.27,64831
49178.55,48213
7763.0,7763
5082.91,5042
9360.24,9141
8507.43,8332
6648.46,6389
4695.48,4672
12388.73,9904
49725.0,49725
10791.84,10744
57562.6,57081
9630.301333333335,3191
6975.45,6966
42889.17,42457
7467.38,7484
63779.97,64890
69245.28,69168
15461.69,13515
45257.0,45257
8274.32,5606
5778.34,6954
5717.06,5696
62045.0,62045
16304.33,14364
2383.63,1543
5238.28,4589
9361.11,24363
6019.34,5178
6154.98,5954
1575.18,1800
3038.58,2835
7575.91,8115
13242.45,13398
10680.08,10732
6045.9,7826
6246.44,6314
6071.54,6067
6076.08,6067
7104.0,7104
2410.21,2410
6662.7,6711
3871.48,4267
66655.42,67137
4173.0,4173
60978.0,60978
6137.11,6006
10616.23,10523
22386.76,22140
49613.0,49613
67944.84,67881
4273.33,3999
3945.54,3843
5139.463333333334,4113
5190.9,4637
5817.0,5817
2901.0,2901
47005.55,49613
5474.96,5420
31436.0,31436
5073.64,4977
3838.32,4213
4496.0,4496
66852.18,60978
54608.0,54608
54684.0,54684
60978.0,60978
68130.52,66063
4385.65,4294
9160.01,6932
20683.99,24444
6790.59,6502
67690.67,60978
4018.02,5675
14597.74,16593
35366.49,34460
55983.0,55983
10511.02,9967
32643.02,31450
6029.177999999999,6015
7092.42,6324
7913.8,7302
12359.33,11456
6985.0,6985
12967.3,12708
63888.64,62560
3423.0,3423
52063.0,52063
14495.45,14240
3754.28,3677
5429.37,5639
55087.0,55087
12161.75,11508
54560.27,55377
38270.36,38099
8879.73,7484
59812.68,60260
5491.84,5159
1970.17,1800
5061.37,5421
4615.62,7424
9069.69,7958
4020.0,4020
42680.04,42521
3464.04,3253
79063.97,99584
2991.97,1998
9139.4,9141
11277.75,13937
3449.51,3361
47657.0,47657
23803.69,24561
36979.38,36712
5385.12,5388
4123.72,3999
3993.0,3993
24122.0,24122
20757.72,20760
7142.79,7164
3710.53,3288
4003.7,3998
44280.0,44280
56789.25899999999,51405
9850.4,9719
8311.43,11383
50760.32,50810
3674.22,3496
53164.0,53164
2476.07,2476
7443.0,7425
16929.36342857143,17569
6273.09,6077
6436.78,6412
10243.0,10243
6658.87,7304
15686.497500000003,14364
4044.45,4071
56933.97,56702
6592.57,6513
50969.0,50969
8332.56,7269
4238.84,4294
2487.65,2476
12617.34,12452
7316.51,7466
7359.17,7425
6196.0,6195
2132.69,2132
30260.8,29992
3595.851428571428,3393
5185.76,5220
6103.35,6390
5974.58,6082
5957.4,5949
14111.83,13688
90126.6,97681
3832.027833333333,3334
14065.76,15353
3726.05,4011
5875.64,6252
4395.43,4401
13824.97,13758
4718.79,4721
4178.25,4099
7298.56,9272
12764.053999999998,12348
2679.25,2339
10391.0,7877
1962.513333333333,1830
2219.8,2309
9094.593333333332,9353
3827.940833333333,3611
65077.26,57057
4443.6,4684
2478.92,2464
9663.56,9879
5729.18,5523
4024.29,4028
4382.12,4417
64225.68,69625
62127.83,61873
8264.46,6776
15272.7,14880
4555.32,4660
8715.86,7021
6324.0,6324
5475.78,5177
62012.52,61933
3988.54,3014
9955.94,11034
55425.83,55377
66928.0,66928
54684.0,54684
7174.7,7635
7190.33,5924
5904.43,7247
10819.56,10680
52344.56,52522
10186.477666666668,10363
10840.41,7803
7189.75,6461
3661.37,3860
8037.01,8442
5851.1,5586
16490.6,17829
2275.29,2230
5197.57,5588
6998.55,7135
53219.25,58282
6353.98,6690
7637.83,3804
2339.0,2339
7527.0875,10017
41269.0,41269
10228.3,10747
3727.6,3393
56811.11,74480
6186.0,6186
15974.13,17753
61067.6,60978
54617.72,53743
4755.0,4755
2017.32,1998
37985.0,37985
9395.286666666667,9343
3620.56,3471
6746.98,7104
6369.51,6489
67783.88,93181
56269.61,64238
54608.0,54608
5095.98,4810
5102.0,5102
72520.99,70431
7447.45,6412
55328.7,55087
6634.17,6776
3123.19,3090
56650.05,56588
57110.52,54777
54932.44,62255
5521.53,5843
5823.0,5823
11608.94,11497
45934.75,45883
49097.07,52726
4109.99,3843
66710.65,63816
78385.47,64173
6103.19,5937
4500.35,4789
4176.83,4097
14153.14,13258
3456.99,3457
54595.74,54684
9542.3,9353
32742.56,32634
5183.8,5102
76754.77,82317
6362.72,5690
3851.14,4128
4670.66,4672
7546.3,6788
6560.55,6578
3770.28,2723
12155.43,13498
56707.96,56161
6197.5,6634
7898.61,8134
10945.66,10680
3300.74,4367
5862.54,4591
4529.88,4071
8199.21,7412
12164.31,12214
11726.79,11627
5384.29,6128
11423.26,11364
7992.21,7768
3328.75,2050
5433.3,6500
6965.49,7676
2074.0,2074
12649.37,16333
6087.91,6196
6155.3,5949
4544.57,4348
5671.96,5337
5557.2,5187
6571.17,6401
5602.0,5606
14145.79,16991
3592.795,2767
48851.0,48851
45322.68,45185
7549.15,9404
8798.47,7412
69685.28,62045
5071.47,5037
5184.77,7372
3466.0,3466
3418.825,5403
5116.58,4934
49896.36,49613
4896.0,4896
6419.41,6262
5781.3,6104
11697.148500000001,12318
56006.48,55983
42441.66,42521
45751.52,45672
2523.8,2696
8210.52,9419
9247.76,8248
60396.0,60396
7548.98,7425
5607.05,5519
13359.64,13054
3037.9,3752
3700.12,3393
4348.18,4294
5264.56,5857
1714.0,1714
9483.27,9506
55983.0,55983
5996.7,6620
17749.53,19501
4642.5,4359
5866.11,7535
2339.0,2339
6634.97,6765
62492.9,82751
45934.75,45883
6182.05,6314
4097.55,4086
8127.79,8531
8720.95,7902
2464.6,2464
5908.46,5888
5832.22,5771
6065.35,6082
5352.49,3979
4383.93,5178
4173.0,4173
10767.515,7908
2150.0,2150
5275.55,4357
4114.8,3862
37360.35,36712
4664.43,4656
5878.13,5702
57708.14,47395
6026.93,6060
5372.13,4426
4202.0,4202
5984.87,5954
51734.77,51707
5370.42,5178
11225.54,11448
7583.4,7141
4990.24,4827
5438.3875,5437
12705.38,15720
5375.78,5218
57920.0,65872
54608.0,54608
67853.84,62045
4020.0,4020
17601.42,12978
6032.0,6032
7503.79,7535
68252.18,73881
2706.06,2750
6630.6,6489
4083.26,2708
6249.9,6172
16336.66,19888
17604.0,17604
4562.21,2057
8456.59,8379
13064.21,14880
57546.17,62549
5501.57,5040
4165.0,4165
38979.9,34460
71868.52,90941
55978.19,55983
4000.29,3999
2249.56,2250
63621.45428571428,89953
59534.32,59021
11554.66,11786
4250.83,3393
5126.2,5102
70052.02,69168
11784.35,9840
6743.99,5605
6747.54,6555
16512.31,20268
7672.66,7487
5772.0,5772
4015.28,4071
65613.16,60396
6452.91,6450
5516.62,12759
51938.45,50271
63586.79,58315
4173.0,4173
13901.52,11584
7575.0,7575
75175.85,76953
4360.37,4482
2901.0,2901
64167.96,61583
1917.12,1776
5037.83,5060
5139.32,5126
39091.07,29170
7710.56,7904
8256.75,9007
4111.0,4111
16827.18,17724
13455.17,12918
10103.73,10121
6881.41,5635
84222.0,84222
12943.09,11664
8197.2,8440
4128.72,4881
14046.83,14620
69680.29,64729
12172.05,12150
10738.02,10744
7425.17,7425
51595.0,51595
2324.18,3791
4151.74,3175
6097.28,7903
63692.52,61933
12136.49,12256
4109.82,3623
7439.44,7212
48946.06,49725
62940.29,61404
3657.4,3727
9083.67619047619,8816
80626.0,80626
70785.86,73727
49177.0,49177
7015.2,6186
6442.25,6275
8076.99,8112
4512.68,4294
3288.72,4767
60536.2,60160
44280.0,44280
45456.66,44405
7951.505,8265
2574.27,2518
53402.7,60260
6661.531666666666,6869
8520.08,5981
5739.88,5177
4553.25,4359
3579.45,3671
6153.14,5894
18847.8,17604
5477.22,5956
6563.4,6450
2944.36,2412
4507.15,4500
6381.24,7109
63774.4,67130
9664.88,9779
8839.17,6186
7324.97,7404
3999.0,3999
5320.95,3357
27984.96,27864
4446.95,4139
5231.45,5033
60696.52,60365
1890.0,2832
6921.75,5955
8040.03,7487
4501.17,4499
60365.65,52392
11082.19,11298
11805.65,11205
64187.56,64285
53209.0,53209
2597.3,2480
13361.88,13693
6557.27,7243
8270.94,8260
11568.59,11792
5140.8,5040
11333.78,11129
29764.0,29764
13038.54,13332
7112.2,7316
3827.22,3734
5677.7,5656
7738.8,7774
7551.69,7352
45185.0,45185
32859.0,32859
10799.03,5177
74396.0,74844
55288.04,54841
63866.68,56991
7129.35,5775
4432.16,4357
6363.18,6973
14733.2,17409
10413.67,9840
42457.0,42457
7169.61,7910
24095.946666666667,34472
60340.45,60396
51492.83,51457
14993.26,13258
59400.74,58315
57858.42,57920
6102.74,5942
4145.82,4161
64796.9,64113
7405.54,7446
10126.12,12046
2274.71,2271
56676.13,63277
45097.0,45097
61049.0,61049
47054.65,50361
3939.13,3862
5500.59,3153
41475.26,41281
61251.27,60978
5018.6,5670
5455.47,5507
4683.0,4683
6049.74,5937
3999.01,3999
11071.87,11129
10683.92,10744
40999.63,41113
9354.35,6369
66883.65,62448
9268.825,9105
9247.11,8004
42457.0,42457
3642.7,3349
11529.44,11205
16816.25,12360
11026.5,10866
5562.3,6719
6607.1,5186
7123.77,6924
72418.77,55983
7139.8,7141
53991.88,53209
5153.09,5720
6017.521666666667,6032
30879.98,29094
3243.64,3015
3867.6936666666666,3916
12570.61,12348
48263.45,52570
4612.0,4612
7830.45,7832
7274.62,7570
10047.55,11113
8484.45,5915
3862.0,3862
2391.62,2051
59021.0,59021
6947.14,6770
6015.0,6015
4896.0,4896
7064.47,10969
54936.04,54777
14068.54,14364
12469.61,20445
4294.0,4294
84756.0,84756
3371.08,3393
10121.4,9840
6556.13,6544
2250.0,2250
38099.0,38099
4331.53,4716
7065.54,7053
36708.04,58921
5778.06,6032
4497.07,4297
90686.09,100671
5199.11,5206
7488.74,7488
6103.8,6024
6449.43,6578
3409.98,3336
2402.37,2228
49809.96,49553
44025.0,44025
6127.727000000001,6532
38334.42,38099
12885.56,15646
51697.0,51697
15641.72,12528
19731.84,17177
52364.5,66122
8507.24,6488
54684.0,54684
5076.91,2561
13749.3,13023
2346.95,3062
7823.47,7425
3445.2,3423
39377.0,47329
54986.12,72576
8478.29,8529
14484.32,13474
12254.37,11553
6022.47,5017
6149.88,6158
1560.93,1544
5417.18,4961
49219.85,52570
45883.0,45883
4031.12,2723
15577.68,16098
7594.52,7572
6711.0,6711
6407.58,5610
2410.0,2410
3807.26,3754
9936.42,7958
5162.4,5060
5669.376666666667,3916
6177.68,6200
5203.49,6507
1890.0,1890
10148.13,12658
5273.09,4768
5388.57,7078
3928.91,3810
66018.0,60978
9444.77,9277
5932.42,7326
4436.26,4230
6458.93,5685
71986.92,73481
4567.0,5044
5330.0,5330
7350.13,7352
4581.86,4689
54608.0,54608
5020.85,5018
5559.92,5441
10430.19,10593
67326.7,61873
39377.0,39377
5728.51,5102
61757.4,56991
15679.67,17223
5918.38,5950
3082.8,3096
4605.22,4357
3293.05,3374
51707.0,51707
6069.1,6067
62171.56,61933
65434.65,60160
1593.39,1800
61932.63916666666,59108
6927.42,7054
13788.023333333333,14364
5960.28,5943
4401.47,4348
4037.75,4020
56476.0,56476
64730.01,71117
4425.79,5358
36652.36,36565
17036.54,16099
4453.0,4453
56247.39,54841
5470.31,5316
10917.32,10680
41064.0,41064
47586.0,47586
3426.03,3175
3178.73,3014
5591.58,5822
4211.33,8527
6273.0,6226
72635.26,77665
55169.39,53152
4504.66,4173
61202.63,59929
58749.78,57081
9793.07,7420
59391.4,59033
45883.0,45883
3319.52,3521
5991.81,5937
4858.83,5810
8899.91,6920
11110.59,9401
6989.44,6219
5018.0,5018
3090.0,3090
12408.68,12880
40999.63,41113
12465.73,19080
57453.0,57453
59725.32,65872
61461.19,61032
15478.65,13871
5875.814,5871
4621.13,4663
54684.0,54684
5952.94,5953
5692.12,6848
50345.71,50271
65832.0,65832
2165.85,1830
6210.0,6195
5688.85,5103
4500.0,4496
3890.08,3996
12653.875,13303
8983.17,10353
5775.74,5177
4843.476333333335,4827
2074.0,2074
2248.06,2250
53112.78,62255
56897.93,56588
5235.97,5375
2509.87,2339
4479.38,4359
4496.0,4496
4506.0,4506
44280.0,44280
5572.76,4968
4763.48,3855
48079.0,48079
56327.96,55983
58815.08,60553
5198.4,5177
47598.84,55347
2124.0,2124
4971.0,4971
5960.46,6597
51595.0,51595
2729.43,2637
6075.85,9762
4606.69,4612
5434.01,13460
3408.07,2476
57034.8,57017
54135.04,53164
7262.37,7245
16228.46,15543
54017.96,61597
49177.0,49177
5954.026666666668,6270
10746.5,11226
6624.21,5177
18351.92,12150
11385.73,10680
5033.0,5037
2686.9,2694
2028.51,1714
10484.6725,10744
7544.895,7718
7881.43,7997
14129.52,19917
75590.803,71979
5766.664500000001,5322
3781.21,3569
48309.98,48213
60396.0,60396
42802.73,42746
17738.0,17738
4683.44,4347
2124.0,2124
21342.49,22618
11577.35,11205
2440.97,2658
5702.88,5632
6139.52,8085
24027.82,23838
62980.19,58315
68994.28,65529
4203.6,4414
60271.36,57920
49050.38,49725
10810.58,11469
6020.2,5949
5018.75,5558
10185.42,9201
8403.59,7412
4001.0,4001
4954.12,5202
2127.18,2124
5860.68,5042
1112.84,1105
13176.335,13332
2519.33,2051
60401.98999999999,59106
1890.0,1890
15292.1,16140
3830.04,3401
9418.06,7475
47217.0,47217
44144.0,44144
39038.45,46331
14937.78,23491
51707.0,51707
7561.16,16825
10734.0,10680
38681.8,37405
7197.86,6296
10136.66,9893
52054.98,49725
3321.55,3090
41064.0,41064
59275.11,60978
4589.0,4589
50057.26,54305
7459.26,7425
5940.63,5177
18629.82,19803
45693.0,45693
3952.09,3916
51700.8,52522
12324.94,14642
45883.0,45883
39847.0,39847
53209.0,53209
60470.56,60232
86012.445,85577
50361.0,50361
5994.72,5817
2770.76,2738
6498.15,5949
4355.3,4209
6438.88,6488
3881.82,6615
4455.05,4357
2972.83,2966
4594.2,4387
51939.47,53209
60584.52,68317
5637.16,4757
4684.37,4724
12118.93,10009
6067.0,6067
31864.04,27792
2926.17,2723
6545.84,6510
56521.89,51817
75992.58,67029
39584.12,38099
8237.04,7950
62902.06,60508
14676.43,19113
7260.24,6442
5977.2,5954
4697.31,5781
62300.15,62793
62617.0,62617
10080.2,10058
4014.93,3393
5468.64,5322
3096.0,3096
63798.05,52726
3117.68,3013
10248.34,9879
3560.53,3519
6024.35,7159
5042.78,5314
4863.52,6165
3987.45,3381
3097.24,3572
54684.0,54684
5963.11,5857
12077.7,12118
6157.16,6186
57074.12,57017
47657.0,47657
4568.88,5179
5556.154,6489
60508.0,60508
6165.38,6177
56664.16,57554
41101.0,41101
56659.0425,87629
5656.0,5656
3178.98,2276
2152.0,2150
3275.1,3050
4449.4,4086
67490.44,62045
54643.76,49553
9198.76,7740
5443.18,5215
5001.66,4977
49628.04,49613
4896.0,4896
7589.87,7426
5410.57,4959
6195.0,6195
5568.24,5619
11321.29,13947
5253.25,5617
6671.88,4788
6400.05,6840
12704.39,17621
4821.67,4827
43376.0,43376
14094.49,13122
4861.580833333333,4459
11594.69,15006
52063.0,52063
51707.0,51707
6319.0,6319
5163.11,5118
6185.75,6122
14643.03,14702
5747.03,6048
5772.0,5772
55983.0,55983
13046.51,12538
2362.16,2361
5282.26,4979
9179.67,8118
85830.29,100276
1830.0,1830
59338.74,86625
8422.7,7466
10193.5,10058
1998.0,1998
4803.06,4672
1604.0,1604
4170.04,4126
51719.4,51697
61640.115,54896
4692.735,4827
6371.522833333333,5584
71179.05,67004
41269.0,41269
53003.79,51875
1738.5,1105
8671.77,8980
7137.4,7141
7214.14,7687
3093.76,3100
42457.0,42457
6970.13,7529
8145.11,8112
42212.0,42212
6003.69,5937
71394.86,66465
4637.0,4637
4500.0,4500
5327.39,3026
65832.0,65832
6907.62,7291
71808.06733333334,71169
7432.67,7425
57152.52,57017
4316.34,5060
6372.35,5955
5988.24,4348
22140.0,22140
5803.05,5616
3355.3425,3334
3336.5,3251
8757.26,8972
3516.45,4151
11942.495,9105
51707.0,51707
6515.75,6488
4672.31,3393
2608.46,2410
61449.69166666667,60865
14389.49,13728
6023.03,5960
5789.07,5823
63630.87,56702
3909.92,3916
4189.38,4149
6022.51,5943
5169.44,5040
6463.62,6461
65584.61,74305
28510.0,28510
6215.27,5810
2703.11,2637
4666.3,4499
54375.34,54115
11468.07,11497
70370.94,77196
55501.13,54896
3881.36,3354
22152.0,22152
5925.012,6314
59850.76,54841
6413.65,6893
14537.44,13944
3176.39,3457
5916.77,5942
6151.76,5227
54795.52,57081
8161.35,8112
6172.26,6287
53837.6,53440
50868.0,50868
6129.78,6122
9597.62,12938
3896.98,3916
11554.04,11448
56702.0,56702
5845.05,6075
2290.29,2276
6452.48,6450
5838.82,5685
4817.0,4593
13036.35,12408
3238.31,5027
5149.58,4453
46792.0,41269
6527.91,5368
4625.59,4361
32907.12,31982
39816.64,39499
53189.16,49725
6461.84,6198
7398.29,7366
11229.88,9840
4796.0,4796
71906.93866666667,59254
50196.92,45672
52145.32,52175
44458.28,52586
20684.0,20684
9196.48,7412
9066.36,7958
22228.44,20874
6239.02,5574
4979.0,4979
2149.82,2124
39847.0,39847
3881.58,3862
43865.0,43865
11187.81,11205
9449.58,9105
7748.38,7425
6126.91,6045
2074.0,2074
46043.56,45805
57459.88,83353
2341.85,2339
10081.75,10418
63210.305,72268
2130.64,1890
4512.0,4348
2735.54,2409
19412.33,19228
3499.78,3572
7433.43,7490
60978.0,60978
4962.4,4971
6349.31,6060
7144.9,7081
3390.44,3288
34660.34,34460
56702.0,56702
57132.96,79815
7156.74,7568
39578.41,39499
11507.72,14014
12983.36,12318
5570.18,5761
7632.68,6882
49177.0,49177
4000.0,4000
18706.41,21285
6297.773333333333,5578
2267.92,2250
62481.8,69997
8260.3,7241
57677.261000000006,53164
4082.68,7586
2481.62,2464
56801.98,56702
4193.5,4099
58125.0,58125
14735.86,14658
7509.82,7412
8253.89,8478
5772.0,5772
61620.2,60713
10115.99,6943
6594.22,6037
4671.9,7902
3304.71,3000
60978.0,60978
3687.0,3687
52056.6,54608
6057.7,5774
2814.82,2836
55114.85,54896
3093.77,3090
41597.75,41269
5322.0,5322
4023.89,4056
40766.02,39321
3000.0,3000
50641.64,49553
23838.0,23838
54291.8,62255
42521.0,42521
5328.68,5421
5670.84,5570
10941.86,10744
55377.0,55377
40952.67,39847
12356.06,12007
81585.0,89537
3083.52,3108
54704.18,54608
5360.39,5330
6469.25,6296
4909.15,4783
41101.0,41101
42457.0,42457
7584.0,7584
5315.96,5033
60508.0,60508
4525.12,4500
4706.66,4637
45257.0,45257
4905.7,6873
7850.1,7959
33809.96,30144
5114.26,5087
4658.0,4658
10689.63,10680
37929.0,37929
6137.18,6067
5941.01,6375
7047.46,9558
4687.0,4687
12935.87,12150
4927.29,4069
4618.06,4756
6526.46,6314
13702.76,13524
78876.74,82553
29350.72,28510
79431.1,91053
5080.13,5352
3697.73,4130
4008.4,3979
31897.346666666668,29992
11924.65,11928
9211.31,6197
6371.16,6194
7125.78,7221
5691.05,8265
6524.69,5496
7439.31,8112
50870.44,50969
5894.76,5780
7665.03,6932
6073.74,6122
4926.54,4363
5864.4,5605
7357.6,7366
49207.0,49207
12059.47,11561
6067.0,6067
8090.14,8112
55506.81,55502
62597.98,57920
5773.07,12223
2896.66,2903
4158.0,4158
20687.04,20684
5560.8,5606
6013.5,6209
17548.0,17548
4681.55,4416
4188.78,4387
4022.4666666666667,4020
6106.79,6109
13295.96,11456
6812.16,4132
2901.0,2901
56147.8,58324
8808.56,10883
32859.0,32859
5703.38,3951
2700.0,2700
1467.68,1105
47217.0,47217
6249.9,6172
45995.0,45995
63313.56,61071
46459.44,45693
2125.14,2124
5022.02,4971
59271.94,56273
10899.56,11469
6146.68,5955
5936.69,6319
5348.91,3568
54751.18,54481
49931.08,49613
6067.0,6067
5753.25,6734
14191.35,13688
17784.79,21454
6095.89,6181
6831.01,7186
78773.35,73948
11894.88,11973
11910.04,11415
4190.96,4257
7158.45,7043
44280.0,44280
7774.38,7692
61891.43,56879
6067.0,6067
12053.6,25263
56588.0,56588
3377.06,4342
14193.13,16980
70220.0,70220
8516.994166666667,8806
62304.41,62188
44144.0,44144
13230.46,12894
9749.175,5942
64329.6,69168
5948.61,7732
50271.0,50271
55359.08,55377
12891.12,13514
54562.76,57505
15972.22,14408
10214.37,8253
12253.78,14355
38376.79,32420
2222.0,1998
4190.83,4165
50361.0,50361
49613.16,49553
36062.4,34472
6146.47,6017
5506.47,6156
2833.91,2723
6256.48,6198
7484.66,7423
14791.05,15002
7572.0,7572
56590.0,56590
6669.24,6581
5897.08,6177
4059.95,3334
6719.4,6711
43561.5,41314
1505.6,1443
53056.4,59290
5882.291071428572,6461
3282.0,3282
2357.06,2327
14749.35,14364
4223.23,7023
5248.26,5519
6015.55,6277
58759.64,58315
52644.21,52175
4662.62,4660
56742.54,54896
54064.15,54115
4159.8,4165
38878.82,38099
58125.0,58125
5060.81,5033
55983.0,55983
7451.59,4274
32859.0,32859
4052.51,3916
43251.1,42457
5102.0,5102
4002.92,3999
15321.79,21211
4000.61,3393
51697.0,51697
2982.57,3631
73848.68,74365
53974.85,51819
2052.28,1998
61564.83,55502
11148.5,11069
8803.0,8803
5343.14,5103
16893.71,16077
6219.77,6397
20000.0,20000
12124.92,11675
58264.29,60260
2643.85,2228
14877.805,14889
4887.96,4453
8539.92,7584
60406.84,60260
4356.16,4967
6112.75,6122
45535.66,45525
62074.08,57920
2208.47,2208
7254.69,7656
1735.84,1694
6089.55,6122
13116.95,13799
4441.35,3834
38503.57,37985
6990.48,7410
3970.08,3488
4261.94,3723
11941.05,12304
5225.48,5195
69460.32,66928
4465.1,4416
49207.0,49207
5949.0,5949
56476.0,56476
53937.0,53937
3447.5218333333337,7708
6421.41,6262
4118.65,3980
6500.3,6461
17794.0,17794
53209.0,53209
4154.65,4359
11716.89,11520
4188.01,4152
56128.04,55983
4372.83,2792
12999.52,11451
3501.09,3393
53822.52,53743
7970.47,7584
4721.0,4721
4053.75,3988
69226.14,68415
6338.1,6262
4337.0,4337
65530.44,74365
69637.28,77120
5224.685,4748
60544.92,60555
3455.22,3467
3869.59,4477
5110.59,5104
6461.0,6461
6147.94,6067
67750.52,74097
3983.04,3674
6032.0,6032
4896.0,4896
50278.76,49553
3763.62,2336
3330.0,3330
4760.15,4783
7780.71,9526
39905.19,39859
12410.49,11843
4014.73,3988
3546.31,3072
5817.0,5817
39904.78,41101
51875.0,51875
7025.15,6840
5705.53,5989
8315.37,8096
64108.98,64113
60978.0,60978
4521.92,4517
51875.0,51875
5179.87,5179
53573.08,53743
14330.915,13620
6348.12,6319
5812.87,4919
38043.0,38043
58668.86,59021
7606.53,10785
84991.19,73231
5123.17,4969
37594.0,37594
4111.0,4111
54302.17,53835
33188.22,32923
5109.37,7023
43373.0,41269
66928.0,66928
5755.66,5761
12308.53,7484
4388.7,4387
12157.26,12965
56235.26,56590
13467.03,13225
52514.36,52287
3423.0,3423
11297.01,12468
5949.0,5949
6721.91,6776
57453.0,57453
5740.42,5708
2867.72,2836
9771.0,9771
39555.0,43430
5281.38,5390
51282.04,47441
38255.36,36712
6024.5293095238085,6015
66444.88,66155
20760.0,20760
7237.1725,7380
8980.81,7466
8970.956666666667,10474
4417.0,4417
3071.42,2477
51457.0,51457
6939.76,7474
2624.83,2614
2567.28,2436
45257.0,45257
5438.62,5441
6098.79,5943
6378.66,6489
4909.64,5334
3795.81,3918
6805.43,6821
49262.2,48079
60818.5,55377
5752.315,6577
16413.631999999998,16391
5463.67,5441
4562.78,4663
6002.0925,5943
48647.97,45883
72339.0,72339
24923.49,26733
2115.78,2124
9781.08,12348
14060.08,17441
13336.38,14154
5310.75,4229
4794.5,5101
17639.85,20340
8029.95,8111
45867.31,45600
5949.0,5949
51819.0,51819
4111.0,4111
5384.51,5276
5501.92,5293
39908.28,34460
32859.0,32859
62524.0,62524
4376.77,4359
60508.0,60508
60365.0,60365
5769.47,5455
9106.7,6534
8044.74,5806
4061.18,4007
64719.0,64831
52039.28,51875
5769.27,5177
65529.0,65529
42521.0,42521
6663.12,6296
5045.1883333333335,5093
3846.94,4173
4337.78,4325
3892.87,3862
2987.52,2738
48552.07,48718
41746.0,41281
53872.04,53937
11700.775,12990
32922.36,32923
5922.74,5321
7731.25,7584
4399.19,3067
7107.65,7106
6290.27,21141
53227.8,50271
5942.0,5942
4133.05,4111
6068.0,6068
10274.68,10575
29518.0,46430
9237.47,7124
36278.21,35554
5659.4775,4971
6813.99,7145
5311.61,4190
1247.36,1105
60978.0,60978
4476.25,4453
52679.0,52175
2467.82,2464
2053.32,1998
6839.84,6832
6269.73,6374
7757.01,8975
5131.98,4971
62172.93,61597
2337.61,2339
3751.71,3734
4690.1,4672
6067.19,5953
6601.52,6568
4434.78,4452
56590.0,56590
3257.55,2723
54608.0,54608
45883.0,45883
3330.0,3330
6116.96,4533
44257.66,47844
56847.5,52715
3385.05,3633
39903.75,39555
10756.62,10744
8266.12,9239
3835.37,5153
57999.52,57920
55334.32,63802
5780.25,4765
55009.9,54777
51434.84,51707
